ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date
4243,"Afforestation project with native and exotic species on degraded grasslands in Northeast, Argentina.",Vista Energy Argentina SAU,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Argentina,18012,Latin America,12/20/2024,7/7/2022,7/6/2062
4237,Public Lighting in Brazil Grouped Project,Future Carbon Holding S.A.,Energy demand,,AMS-II.L.,Registered,Brazil,9265,Latin America,2/7/2025,11/9/2021,11/8/2028
4231,Shanxi Changzhi Sanyuan CMM Power Generation Project,"Changzhi Suburb Baoneng New Energy Development Co., Ltd",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,244963,Asia,1/15/2024,6/25/2021,6/24/2031
4229,RENEW SAKHI - IMPROVED COOKSTOVES - 01,ReNew Power Synergy Private Limited,Energy demand,,VMR0006,Registered,India,2648515,Asia,2/16/2024,2/6/2023,2/5/2030
4230,TURK CIM BIOGAS PROJECT,Multiple Proponents,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AM0073,Registered,Turkey,260983,Middle East,3/16/2025,6/26/2021,6/25/2028
4223,D.Light's Improved Cooking Project In Kenya,"d.light design, Ltd",Energy demand,,VMR0006,Registered,Kenya,38422,Africa,3/30/2024,9/8/2022,9/7/2029
4225,D.Light's Improved Cooking Project In Nigeria,"d.light design, Ltd",Energy demand,,VMR0006,Registered,Nigeria,397068,Africa,3/30/2024,7/10/2023,7/9/2030
4226,D.Light's Improved Cooking Project In Uganda,"d.light design, Ltd",Energy demand,,VMR0006,Registered,Uganda,621725,Africa,1/16/2024,4/18/2023,4/17/2030
4219,IMPROVED COOKSTOVES IN LIBERIA,Carbonibus S.r.l.,Energy demand,,VMR0006,Registered,Liberia,1627469,Africa,8/21/2023,5/15/2023,5/14/2030
4217,Distribution of Improved Cook Stoves in Sub-Saharan Africa–Zambia-CPA-005,C-Quest Capital Malaysia Global Stoves Limited,Energy demand,,VMR0006,Registered,Zambia,298110,Africa,6/3/2024,8/6/2019,8/5/2029
4216,"Wen County BCCY New Energy Co., Ltd Landfill Gas Direct Combustion Utilization Heating Project","Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.C.; AMS-III.G.,Registered,China,39832,Asia,4/5/2024,9/1/2021,8/31/2031
4209,Oeste de Caucaia Landfill Project Activity,GNR FORTALEZA VALORIZACAO DE BIOGAS LTDA,Waste handling and disposal,,ACM0001,Registered,Brazil,583545,Latin America,12/12/2024,,
4205,Yılmazlar Biogas Power Plant Project,Yılmazlar Madencilik Sanayi ve Ticaret Limited Şirketi,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.D.,Registered,Turkey,35855,Middle East,3/13/2024,9/29/2021,9/28/2028
4198,Yongtai Danyun Duck Farm Manure Composting Project,"Yongtai Golden Egg Development Co., Ltd","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-III.F.,Registered,China,35490,Asia,2/8/2024,6/7/2021,6/6/2028
4195,Anlu Aonong Swine Farm Manure Management System GHG Mitigation Project,"Hubei Aonong Animal Husbandry Development Co., Ltd","Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,140424,Asia,4/24/2024,9/10/2021,9/9/2028
4196,MicroEnergy Credits - Microfinance for Efficient Lighting Product Lines - India,MicroEnergy Credits Corp,Energy demand,,AMS-II.C.,Registered,India,43079,Asia,3/12/2024,7/15/2021,7/14/2028
4187,Floating Solar project of Greenam Energy,Greenam Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,36376,Asia,9/19/2024,1/12/2022,1/11/2029
4188,Grouped Captive Solar Power Project in Bangladesh,EKI Energy Services Limited,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,Bangladesh,6398,Asia,7/2/2024,3/10/2022,3/9/2029
4182,Guantao Qingfeng Biological Manure Management Greenhouse Gas Emission Reduction Project,"Guantao County Qingfeng Biotechnology Co.,Ltd.","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-III.F.,Registered,China,35654,Asia,10/15/2024,3/22/2022,3/21/2029
4184,Talihya Nord I Hydro power rural electrification,Energie du Nord-Kivu SARL,Energy industries (renewable/non-renewable sources),,AMS-I.L.,Registered,"Congo, The Democratic Republic of The",41750,Africa,9/4/2024,7/25/2023,7/24/2030
4176,Greenzone Reforestation Project,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Cameroon,35,Africa,12/16/2024,1/1/2023,12/31/2062
4166,Distribution of Improved Cook Stoves in Sub-Saharan Africa-Malawi-CPA-004,C-Quest Capital Malaysia Global Stoves Limited,Energy demand,,VMR0006,Registered,Malawi,98828,Africa,6/26/2024,1/6/2019,1/5/2029
4167,Huangping Aonong Swine Farm Composting Project,"Guizhou Aonong Qihuan Animal Husbandry Co., Ltd","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-III.D.,Registered,China,51020,Asia,12/27/2023,9/1/2021,8/31/2031
4168,BAITANG AONONG SWINE FARM COMPOSTING PROJECT,"Guizhou Aonong Qihuan Animal Husbandry Co., Ltd","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-III.F.,Registered,China,59776,Asia,2/5/2024,8/1/2021,7/31/2031
4169,Wuwei Liangzhou Municipal Solid Waste Incineration Power Generation Project,"Wuwei everbright Environmental Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Registered,China,37198,Asia,1/19/2024,6/20/2021,6/19/2031
4173,Akalan Biogas Energy Power Plant,Multiple Proponents,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AM0073,Registered,Turkey,81924,Middle East,3/24/2025,6/30/2021,6/29/2028
4157,Installation of high efficiency wood burning cookstoves in Tanzania - Project 3,Bridge Carbon Africa Stoves Development Private Limited,Energy demand,,VMR0006,Registered,Tanzania,285339,Africa,7/26/2023,8/5/2021,8/4/2031
4150,DelAgua Clean Cooking Grouped Project in Rwanda,Multiple Proponents,Energy demand,,VMR0006,Registered,Rwanda,2243669,Africa,2/15/2024,10/11/2021,10/10/2028
4151,BioLite Africa Improved Stove Program,BioLite,Energy demand,,VMR0006,Registered,Rwanda,265156,Africa,6/12/2024,6/1/2022,5/31/2029
4144,CHITETEZO MBAULA PROJECT – MALAWI,CO2Logic SA,Energy demand,,VMR0006,Registered,Malawi,152358,Africa,10/23/2024,8/1/2021,7/31/2028
4145,BLACK SOLDIER FLY COMMERCIAL FARMING PROJECT,Chanzi,Waste handling and disposal,,AMS-III.F.,Registered,Tanzania,5245,Africa,3/11/2025,9/1/2021,8/31/2028
4138,BRUSQUE LANDFILL GAS PROJECT,RECICLE CATARINENSE DE RESÍDUOS LTDA.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Brazil,123555,Latin America,12/7/2023,7/11/2022,7/10/2029
4139,Grouped Hydro Power Project by EKI Energy Services Limited,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Nepal,21741,Asia,9/26/2024,9/17/2021,9/16/2028
4127,Household Appliance Distribution in Lao PDR-CPA-003,C-Quest Capital Stoves Asia Limited,Energy demand,,VMR0006,Registered,Lao,201394,Asia,6/7/2024,10/23/2018,10/22/2028
4126,Community Restoration of Native Ecosystems in Ghana,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Ghana,92,Africa,6/25/2024,1/31/2023,1/30/2063
4109,Electrical Hydrant Dispensers at İstanbul Airport,TFS Akaryakıt Hizmetleri A.Ş.,Transport,,AMS-III.C.,Registered,Turkey,429,Middle East,11/7/2024,1/1/2021,12/31/2027
4102,Damao Banner Sustainable Grassland Management Project,"Damao Banner Eco-Construction Investment Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,VM0026,Registered,China,326639,Asia,9/11/2024,6/24/2020,6/23/2060
4097,Zhejiang Shengtang Recycling Materials from E-waste Project,"Zhejiang Shengtang Environmental Protection Technology Co., Ltd.",Waste handling and disposal,,AMS-III.BA,Registered,China,34113,Asia,3/21/2024,6/2/2021,6/1/2028
4090,Goldbeck Forest Carbon Project,Aurum Sustainable Forest Inc.,Agriculture Forestry and Other Land Use,IFM,VM0003,Registered,United States,12871,North America,1/29/2025,1/1/2022,12/31/2051
4070,Guangdong Xinsheng E-waste recovery and recycling project,"Guangdong Xinsheng Environmental Protection Technology Co., Ltd.",Waste handling and disposal,,AMS-III.BA,Registered,China,59455,Asia,1/2/2024,9/1/2021,8/31/2028
4071,Bundled Rooftop Solar Power Project by SPPL 01,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,India,13735,Asia,2/5/2025,1/5/2023,1/4/2030
4057,Guangzhou Xingfeng landfill gas to LNG Project,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,459846,Asia,4/11/2025,8/4/2021,8/3/2031
4058,Improved Cookstove Distribution in Malawi by EKI Phase 01,EKI Energy Services Limited,Energy demand,,VMR0006,Registered,Malawi,94197,Africa,4/23/2024,1/12/2023,1/11/2030
4059,Improved Cookstove Distribution in Kenya by EKI Phase 01,EKI Energy Services Limited,Energy demand,,VMR0006,Registered,Kenya,76131,Africa,4/23/2024,2/2/2023,2/1/2030
4050,Jiangxi Zhenghe Livestock Manure Treatment Project,"Jiangxi Zhenghe Ecological Agriculture Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AM0073,Registered,China,351126,Asia,11/8/2024,1/1/2022,12/31/2041
4048,Smart Cookstove Program by Tata Communications,Tata Communications Limited,Energy demand,,VMR0006,Registered,India,49082,Asia,10/21/2024,12/24/2022,12/23/2029
4027,GUAMÁ LANDFILL GAS PROJECT,Solvi Participações S.A.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Brazil,290881,Latin America,12/18/2024,3/16/2022,3/15/2029
4029,CSG EV Charger Premier Aggregation,CSG EV LLC,Energy industries (renewable/non-renewable sources); Transport,,VM0038,Registered,United States,3491,North America,5/30/2024,6/7/2022,6/6/2032
4025,"Strengthening rural livelihoods of smallholder farmers in tribal districts of Odisha,India",Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,India,159512,Asia,4/24/2025,6/1/2020,5/31/2050
4018,CO2 UTILIZATION IN CONCRETE - Removals & Reductions - CarbonCure - U.S & Canada Project #2,CarbonCure Technologies Inc.,Construction; Manufacturing industries,,VM0043,Registered,United States,38857,North America,10/18/2024,1/2/2019,1/1/2026
4019,CO2 UTILIZATION IN CONCRETE - REMOVALS & REDUCTIONS – CarbonCure – Asia #1,CarbonCure Technologies Inc.,Construction; Manufacturing industries,,VM0043,Registered,Singapore,84821,Asia,11/6/2024,1/3/2022,1/2/2029
4015,Sanergy Composting Group Project,"Circular Impact, Inc.",Waste handling and disposal,,ACM0022,Registered,Kenya,33658,Africa,10/25/2024,6/1/2022,5/31/2029
4011,Qinghai Taiheyuan Swine Farm Manure Management System GHG Mitigation Project,"Qinghai Taiheyuan Agriculture Technology Co., Ltd","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,37258,Asia,3/16/2024,10/8/2021,10/7/2028
4004,The Native Ecosystem Restoration in Nicaragua Project,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Nicaragua,164,Latin America,1/22/2025,7/11/2022,7/10/2062
4003,Bundled Solar Power Project by AMP Energy - 01,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,India,13207,Asia,8/18/2023,3/5/2021,3/4/2028
3997,Istanbul Avcikoru Landfill Gas to Electricity Project,KORFEZ ENERJI SAN. VE TIC. A.S.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Turkey,1099925,Europe,12/3/2024,6/18/2021,6/17/2028
4000,DelAgua Clean Cooking Grouped Project in The Gambia,Multiple Proponents,Energy demand,,VMR0006,Registered,Gambia,806956,Africa,10/21/2024,2/23/2023,2/22/2030
3981,Qinghai Muge Swine Farm Manure Management System GHG Mitigation Project,"Golmud Xingjiang MUGE FOOD Co., Ltd","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,30789,Asia,8/1/2024,9/1/2021,8/31/2028
3984,"Leyuan ANIMAL Husbandry Weixian Co., Ltd. NO. 4 Pasture Wastes Recycling Project","Hebei Zhonghai Huaneng Energy Co., Ltd",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.D.,Registered,China,57220,Asia,12/22/2023,3/21/2021,3/20/2028
3973,"involtor Future Agriculture, East-Europe",Involtor Consult SRL,Agriculture Forestry and Other Land Use,ALM,VM0042,Registered,Romania,16000,Europe,1/20/2025,12/1/2019,11/30/2049
3969,Hebei Handan Damingchang Biogas Recovery and Utilization Project,"Daming Jiujin Energy Co., Ltd",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.D.,Registered,China,33017,Asia,7/4/2024,8/26/2022,8/25/2029
3970,Carbon In Flavor and Arome Forests (C-BOSAR),Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Colombia,10247,Latin America,5/9/2024,9/2/2022,9/1/2072
3963,SMG - Nepal Cookstove Program in Terai Region of Himalayas,Shri Maa Marketing Private Limited,Energy demand,,VMR0006,Registered,Nepal,116913,Asia,8/8/2024,12/1/2022,11/30/2029
3959,Jiangsu Qidong Yongyin Recycled PET Project,"Jiangsu Yongyin Chemical Fibre Co., Ltd.",Waste handling and disposal,,AMS-III.AJ.,Registered,China,55207,Asia,7/3/2023,3/10/2021,3/9/2028
3960,Belize Maya Forest REDD+ Project,The Nature Conservancy,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Belize,736688,Latin America,11/14/2024,12/10/2020,12/9/2060
3953,RUQI MOBILITY GUANGZHOU ELECTRIC VEHICLE IN PASSENGER TRANSPORTATION Phase 2 PROJECT,"Guangzhou Qichen Technology Co., Ltd.",Transport,,AMS-III.C.,Registered,China,51977,Asia,9/28/2023,4/1/2021,3/31/2031
3954,SUSTAINABLE CHARCOAL AND IMPROVED COOKSTOVE INITIATIVE USING MICRO-GASIFIER IN INDIA,"ECONEXUS Carbon Credit Co., Ltd.,",Chemical industry; Energy demand; Energy industries (renewable/non-renewable sources),,VMR0006; AMS-III.BG,Registered,India,3206158,Asia,5/14/2024,9/10/2022,9/9/2029
3950,Gansu Hui County Muge Swine Farm Manure Management System GHG Mitigation Project,"Hui County XINGJIANG Muge Breeding Co., LTD.","Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,42656,Asia,3/4/2024,6/1/2021,5/31/2028
3951,Hunan Changde Muge Swine Farm Manure Management System GHG Mitigation Project,"Changde Dingcheng District Xingjiang Muge Breeding Co., Ltd.","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,51445,Asia,1/31/2024,6/7/2022,6/6/2029
3949,Waste Management Project-1 by GLOBAL CARBON SOLUTIONS,Global Carbon Solutions,Transport; Waste handling and disposal,,AMS-III.D.; AMS-III.AO.; AMS-III.AQ,Registered,India,35936,Asia,12/2/2024,2/24/2021,2/23/2028
3944,Jinmu AWMS GHG Mitigation Project in Liaoning Province,"Henan Yangxiang Breeding Co., Ltd","Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-III.D.; AMS-III.F.,Registered,China,38716,Asia,12/15/2023,6/24/2021,6/23/2031
3945,Yangxiang AWMS GHG Mitigation Project In Anhui Province,"Henan Yangxiang Breeding Co., Ltd",Waste handling and disposal,,AMS-III.D.; AMS-III.F.,Registered,China,12974,Asia,4/5/2024,6/1/2021,5/31/2031
3940,Lianzhou Landfill Gas Power Generation Project,"Lianzhou Dongkang Renewable Energy Technology Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,82464,Asia,6/21/2023,6/1/2021,5/31/2028
3935,Angovo Maharitra,CARBON CREDITS CONSULTING S.R.L.,Energy demand,,AMS-II.G.,Registered,Madagascar,25948,Africa,8/9/2024,10/7/2022,10/6/2029
3936,Mila Rano - Safe water access for Madagascar,CARBON CREDITS CONSULTING S.R.L.,Energy demand,,AMS-III.AV.,Registered,Madagascar,9279,Africa,9/30/2024,5/31/2023,5/30/2030
3922,Isorka: Electric Vehicle Charging in Iceland,Ísorka ehf,Energy industries (renewable/non-renewable sources); Transport,,VM0038,Registered,Iceland,37545,Europe,3/26/2024,1/1/2021,12/31/2030
3915,Henan Mengjin CMM Power Generation Project,"Mengjin Branch of Henan Qingtian New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,134087,Asia,1/16/2024,5/1/2022,4/30/2032
3916,GIRUÁ LANDFILL GAS PROJECT,Solvi Participações S.A.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Brazil,65445,Latin America,4/7/2025,9/26/2022,9/25/2029
3917,Sequoia Improved cookstoves project in Togo,Sequoia Plantation Togo SAU,Energy demand,,VMR0006,Registered,Togo,828017,Africa,7/12/2024,9/18/2022,9/17/2029
3898,Guizhou Jinsha CMM Power Generation Project,"Jinsha Yonder Southwest New Energy Development Co., Ltd.",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,504205,Asia,12/1/2023,8/1/2021,7/31/2031
